index,sample,fpl,SWB_2,FWBscore,FWB1_1,FWB1_2,FWB1_5,FWB2_3,FSscore,MANAGE1_1,MANAGE1_2,MANAGE1_3,SAVEHABIT,ENDSMEET,HOUSING,HOUSERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_5,PRODUSE_1,VOLATILITY,MATHARDSHIP_3,COLLECT,REJECTED_1,SHOCKS_8,MATERIALISM_3,HEALTH,PPEDUC,EMPLOY,agecat,generation,PPETHM,PPGENDER,PPINCIMP,PPMARIT,Util_cutoff_no_pay,Property taxes Mean,Mortgage interest and charges Mean,"Utilities, fuels, and public services Mean",Telephone services Mean,"Residential phone service, VOIP, and phone cards Mean",Cellular phone service Mean,Health insurance Mean,Education Mean
5729,2,4,5,45,3,5,5,5,53,6,4,4,6,0,2,7,4,6,2,2,2,1,1,3,2,1,1,1,3,6,6,3,3,5,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
5730,2,4,5,47,3,3,4,4,49,5,5,3,5,3,2,100,3,4,2,2,2,1,1,4,2,2,1,1,3,5,3,2,7,3,2,3,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
5732,2,4,8,64,4,4,5,3,58,6,5,4,5,2,2,4,2,5,2,1,2,1,1,3,2,1,1,1,4,4,3,9,9,2,3,3,10,3,2,1545,2558,4092,1413,197,1216,3444,1143
5736,3,4,8,56,4,4,4,4,56,5,5,4,5,3,2,6,3,7,2,2,2,2,1,2,2,1,1,1,3,6,5,9,9,2,2,2,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
5737,3,2,7,43,3,4,4,4,37,4,5,4,7,3,2,100,3,100,2,1,1,2,1,2,2,1,2,1,4,4,4,9,9,2,5,3,2,3,2,2055,3598,3932,1450,161,1289,3236,1469
5739,2,4,6,61,6,5,3,3,54,6,4,6,5,2,2,7,4,8,2,1,2,1,1,3,2,1,1,1,3,5,4,5,5,4,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
5740,2,4,5,56,2,5,3,2,39,6,5,2,6,3,2,6,3,6,2,1,1,2,1,3,2,1,1,1,2,4,4,3,6,3,2,3,6,4,2,2055,3598,3932,1450,161,1289,3236,1469
5741,2,4,7,71,5,5,2,3,44,5,5,6,5,2,2,99,2,8,2,1,2,1,1,2,2,2,1,1,5,5,6,5,6,3,2,3,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
5742,2,4,7,60,4,4,3,3,52,6,4,2,3,2,2,6,3,5,2,2,2,2,1,2,2,1,1,1,2,6,5,3,6,3,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
5743,3,4,8,58,4,4,4,3,39,6,5,6,4,3,2,6,100,100,2,2,2,1,1,2,2,1,1,1,4,6,6,2,7,3,2,3,8,4,2,3687,2754,4249,1438,289,1149,3566,2370
5744,3,3,8,48,2,3,5,5,50,5,6,2,4,3,2,4,3,2,1,1,1,1,1,2,2,1,1,1,2,4,6,5,7,3,3,3,5,2,3,1545,2558,4092,1413,197,1216,3444,1143
5745,2,4,7,62,5,4,3,2,59,6,5,6,6,2,2,8,4,7,2,2,2,1,1,2,2,1,1,1,4,6,6,5,3,5,2,2,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
5747,2,4,6,59,4,5,3,3,54,6,5,4,6,2,2,3,2,5,2,1,2,2,1,2,2,1,1,1,3,3,4,3,7,3,2,2,6,5,2,2055,3598,3932,1450,161,1289,3236,1469
5748,2,4,7,51,4,4,4,3,56,6,6,6,7,3,2,100,100,100,2,2,1,2,1,3,2,1,1,1,6,4,5,9,8,2,4,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
5749,2,4,6,66,4,4,4,2,52,6,6,6,6,2,2,99,100,7,2,2,2,1,1,2,2,1,1,1,3,4,3,9,8,2,2,3,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
5750,2,4,8,64,5,6,5,3,55,6,6,4,6,2,2,4,3,6,2,2,2,2,1,2,2,1,1,1,4,4,2,7,7,3,5,3,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
5751,3,3,6,58,5,5,4,2,54,6,6,6,5,2,2,2,2,6,1,1,1,1,1,2,2,0,1,1,3,5,3,9,9,2,2,3,3,4,2,2055,3598,3932,1450,161,1289,3236,1469
5753,2,4,5,55,4,3,4,3,52,6,6,3,6,2,2,6,3,6,2,1,2,1,1,2,2,1,1,1,4,6,3,3,3,5,2,3,6,2,2,2055,3598,3932,1450,161,1289,3236,1469
5754,2,4,7,41,4,5,6,4,50,5,6,4,6,2,2,8,4,6,1,1,1,1,1,3,2,1,2,1,6,3,3,3,2,5,2,3,10,5,2,2206,2286,3943,1332,197,1134,3669,1107
5755,3,4,8,96,6,6,2,2,67,6,5,6,7,2,2,3,2,6,2,2,2,2,1,3,2,1,1,1,2,5,5,9,8,2,2,3,9,3,2,1545,2558,4092,1413,197,1216,3444,1143
5756,2,4,4,61,5,5,5,2,46,6,6,5,6,2,2,8,3,100,2,2,1,2,1,3,2,1,1,1,3,3,3,9,8,3,2,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
5758,2,3,8,50,2,4,4,3,56,6,6,6,7,3,2,99,100,100,2,2,2,1,1,3,2,1,1,1,4,3,2,9,9,2,2,3,2,2,2,2206,2286,3943,1332,197,1134,3669,1107
5759,2,3,6,47,2,3,4,3,47,6,4,5,5,2,2,2,2,5,2,2,2,1,1,4,2,1,1,1,2,4,3,3,6,3,2,3,3,4,2,3687,2754,4249,1438,289,1149,3566,2370
5760,2,4,6,67,4,4,3,2,50,6,4,6,6,2,2,2,2,7,2,1,2,1,1,2,2,1,1,1,3,4,6,9,8,3,2,3,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
5761,2,3,5,73,5,4,2,2,72,6,6,6,2,2,2,2,2,6,2,1,2,2,1,2,2,2,1,1,2,4,6,9,9,2,2,2,2,3,2,1545,2558,4092,1413,197,1216,3444,1143
5762,2,4,6,48,3,3,6,2,41,6,3,6,3,2,2,5,3,6,2,1,1,2,1,2,2,1,1,1,2,2,5,9,7,3,2,2,7,2,2,3687,2754,4249,1438,289,1149,3566,2370
5763,2,4,5,55,4,4,4,2,40,6,4,6,5,3,2,6,2,6,2,2,2,2,1,2,2,1,1,1,3,5,4,3,6,3,2,2,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
5767,3,2,7,67,4,5,3,2,59,6,5,6,6,2,2,100,2,100,2,2,2,1,1,2,2,1,1,2,4,4,3,4,8,2,2,3,2,3,2,3687,2754,4249,1438,289,1149,3566,2370
5768,3,4,7,59,3,3,4,2,43,6,5,6,6,2,2,2,2,5,2,2,2,1,1,2,2,1,1,1,4,4,3,3,7,3,2,3,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
5769,2,4,5,66,2,4,4,2,41,6,2,6,5,3,2,100,100,100,2,2,2,1,1,4,2,1,1,1,4,3,3,4,6,3,2,3,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
5771,2,4,7,83,6,5,2,2,58,6,6,6,6,2,2,2,2,8,2,2,2,2,1,2,2,1,1,1,3,5,6,9,7,3,2,2,8,3,2,3687,2754,4249,1438,289,1149,3566,2370
5772,2,4,5,56,5,3,4,3,50,6,4,4,3,3,2,6,3,5,2,2,2,1,1,4,2,1,1,1,3,5,5,2,8,2,2,2,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
5774,3,3,5,43,3,4,4,4,22,4,4,4,2,3,2,4,3,5,2,2,2,1,1,3,2,1,1,1,2,4,4,3,7,3,2,2,3,2,2,2206,2286,3943,1332,197,1134,3669,1107
5777,3,4,7,71,5,5,3,2,56,6,5,6,6,2,2,5,3,8,2,2,2,2,1,2,2,1,1,1,4,5,5,9,8,3,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
5779,2,4,5,41,2,3,5,4,41,5,5,5,5,3,2,8,4,7,1,1,1,1,1,2,2,1,1,1,3,4,4,3,5,4,2,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
5781,2,4,7,70,4,6,2,2,58,5,5,5,6,2,2,100,100,6,1,2,2,1,1,4,2,1,1,1,3,3,3,3,6,3,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
5782,2,4,8,78,6,5,2,2,62,6,6,5,4,2,2,2,2,4,2,2,1,1,1,2,2,1,1,1,5,5,2,9,8,3,5,3,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
5783,3,4,5,50,5,3,5,4,57,5,5,5,6,2,2,100,100,100,1,1,2,1,1,3,2,1,1,1,4,5,4,3,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
5784,2,4,8,76,6,6,2,3,72,6,5,6,7,3,2,4,2,6,2,2,2,2,1,2,2,1,1,1,2,5,6,9,7,3,2,3,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
5785,2,4,7,87,6,6,2,2,56,6,6,6,7,2,2,2,2,8,2,2,2,1,1,2,2,1,1,1,3,5,3,9,9,2,2,3,5,3,2,2055,3598,3932,1450,161,1289,3236,1469
5786,2,4,4,45,3,4,5,5,33,3,4,6,6,3,2,3,2,5,2,2,2,2,1,2,2,1,1,1,2,4,4,3,7,3,2,2,5,5,2,1545,2558,4092,1413,197,1216,3444,1143
5788,2,4,7,85,5,5,2,2,57,6,5,6,6,2,2,2,2,8,2,2,2,2,1,3,2,1,1,1,2,4,6,9,8,2,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
5789,2,4,5,54,4,4,4,3,46,6,5,5,6,2,2,3,3,6,2,1,1,2,1,2,2,1,1,1,3,5,3,9,9,2,2,3,5,5,2,2206,2286,3943,1332,197,1134,3669,1107
5792,2,4,7,51,3,4,3,4,46,6,5,6,5,3,2,5,3,6,2,2,2,1,1,3,2,2,1,1,3,5,5,3,3,5,2,3,6,5,2,2206,2286,3943,1332,197,1134,3669,1107
5793,3,4,8,65,4,5,5,2,52,6,5,6,5,2,2,2,2,8,2,2,2,1,1,2,2,1,1,1,3,4,3,9,8,2,4,2,4,2,2,2206,2286,3943,1332,197,1134,3669,1107
5794,2,4,4,56,3,4,4,2,47,6,6,6,5,3,2,7,4,7,2,1,2,1,1,2,2,1,1,1,4,4,6,9,9,2,2,2,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
5797,3,4,7,69,5,5,2,3,63,6,6,6,6,2,2,8,2,8,2,1,2,2,1,2,2,1,1,1,2,5,4,9,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
5798,2,4,0,51,4,4,4,3,40,5,4,3,5,3,2,7,4,6,2,1,2,1,1,2,2,1,1,1,4,5,4,4,7,3,2,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
5800,3,4,8,77,5,5,2,2,59,6,6,6,7,2,2,99,2,8,2,1,2,2,1,2,2,1,1,1,2,5,5,9,7,3,2,3,6,2,2,2055,3598,3932,1450,161,1289,3236,1469
5801,2,4,6,62,5,5,3,3,75,6,6,5,7,2,2,4,3,7,2,2,2,2,1,2,2,1,1,1,3,4,5,9,7,3,2,3,6,2,2,2055,3598,3932,1450,161,1289,3236,1469
5802,2,3,2,22,2,3,6,6,31,5,2,4,5,3,2,4,3,5,2,1,2,1,1,2,2,2,1,1,5,4,4,9,7,3,4,2,2,4,2,1545,2558,4092,1413,197,1216,3444,1143
5806,2,4,6,76,6,5,2,2,53,6,6,6,6,2,2,3,2,8,2,2,2,2,1,3,2,1,1,2,3,4,6,9,9,2,2,3,10,3,2,2055,3598,3932,1450,161,1289,3236,1469
5807,2,4,7,56,4,5,5,3,55,6,5,4,5,2,2,100,2,6,2,1,2,2,1,2,2,1,1,1,4,3,4,9,9,2,2,3,8,3,2,2055,3598,3932,1450,161,1289,3236,1469
5808,2,4,7,63,5,5,2,2,60,6,6,6,7,2,2,6,3,7,2,2,2,1,1,4,2,1,1,1,3,4,3,9,8,2,2,3,8,4,2,1545,2558,4092,1413,197,1216,3444,1143
5810,3,4,0,96,6,6,2,2,86,6,4,6,7,2,2,100,2,100,2,2,2,1,1,2,2,1,1,1,4,5,6,9,9,2,5,2,9,3,2,1545,2558,4092,1413,197,1216,3444,1143
5811,2,4,3,66,5,4,2,2,68,6,6,6,7,2,2,6,3,8,2,1,1,1,1,2,2,1,1,1,2,5,5,3,6,3,2,2,10,2,2,2206,2286,3943,1332,197,1134,3669,1107
5813,2,4,8,80,5,5,2,2,86,6,6,6,2,2,2,7,3,7,2,2,2,1,1,3,2,1,1,1,2,4,4,3,7,3,2,3,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
5814,3,4,8,65,4,5,4,2,64,6,4,3,5,3,2,3,2,5,2,2,2,2,1,2,2,1,1,1,3,4,4,9,7,3,2,2,5,4,2,3687,2754,4249,1438,289,1149,3566,2370
5815,2,4,7,55,4,5,5,4,58,5,5,5,6,3,2,6,3,7,2,1,1,2,1,2,2,1,1,1,4,5,4,9,8,2,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
5817,2,4,5,52,3,3,4,3,39,5,3,4,4,3,2,6,100,100,2,2,1,2,1,3,2,1,1,1,3,4,6,3,3,5,3,3,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
5819,2,4,4,96,6,6,2,2,58,6,6,6,7,2,2,6,3,8,2,1,1,1,1,2,2,1,1,1,4,5,4,9,7,3,2,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
5821,2,4,8,54,4,5,4,4,47,4,4,4,6,3,2,99,100,5,2,2,1,2,1,3,2,2,1,2,4,5,6,3,5,3,3,2,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
5822,3,4,8,61,4,5,4,2,59,6,6,5,6,2,2,100,100,3,2,2,2,2,1,2,2,1,1,1,4,4,3,9,9,2,2,3,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
5824,2,4,5,49,4,4,4,3,36,6,2,2,7,3,2,7,3,7,2,2,2,1,1,3,2,1,1,1,2,5,3,3,3,5,5,2,8,2,2,3687,2754,4249,1438,289,1149,3566,2370
5825,3,4,5,45,3,4,5,3,46,6,4,3,6,3,2,6,3,6,2,2,2,2,1,2,2,1,2,1,4,4,5,9,7,3,4,2,7,2,2,2055,3598,3932,1450,161,1289,3236,1469
5827,2,4,7,83,6,6,2,2,66,6,6,6,6,2,2,2,2,8,2,1,2,2,1,2,2,1,1,1,2,5,6,9,9,2,2,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
5828,3,4,4,64,4,5,2,3,45,5,6,6,7,2,2,100,100,100,2,2,2,2,1,2,2,1,1,1,4,4,6,9,7,3,5,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
5829,3,4,3,60,4,4,4,2,42,6,5,4,5,2,2,100,100,99,2,1,1,1,1,0,2,1,1,1,2,4,4,3,7,3,2,3,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
5830,3,3,5,52,4,5,4,3,37,5,4,5,6,3,2,4,100,5,2,2,2,2,1,3,2,1,1,1,3,3,3,3,7,3,5,2,3,2,2,2206,2286,3943,1332,197,1134,3669,1107
5831,2,4,6,62,5,4,4,2,43,6,6,4,7,2,2,100,100,7,2,2,2,2,1,3,2,1,1,1,3,4,3,9,9,2,2,2,6,3,2,1545,2558,4092,1413,197,1216,3444,1143
5832,2,4,7,87,6,6,2,2,69,6,6,6,7,2,2,5,2,7,2,1,2,2,1,2,2,1,1,1,2,4,5,9,7,3,2,3,7,5,2,2206,2286,3943,1332,197,1134,3669,1107
5833,2,4,8,75,5,5,2,2,52,6,5,6,5,2,2,6,2,5,2,2,2,2,1,2,2,1,1,1,2,5,5,3,5,4,2,2,10,2,2,2055,3598,3932,1450,161,1289,3236,1469
5836,2,4,8,65,5,5,3,3,44,6,6,6,6,2,2,2,2,100,2,2,2,2,1,2,2,1,1,1,3,5,6,9,7,3,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
5837,2,4,8,57,4,4,5,2,64,5,5,2,6,3,2,7,4,6,2,2,2,2,1,2,2,1,1,1,3,6,4,3,2,5,2,2,10,5,2,2055,3598,3932,1450,161,1289,3236,1469
5839,3,2,6,54,4,4,4,4,36,5,5,5,5,3,2,100,2,0,1,1,2,1,1,2,2,1,1,1,3,3,6,9,9,2,2,2,2,2,2,1545,2558,4092,1413,197,1216,3444,1143
5842,2,4,7,73,6,5,2,2,58,6,6,6,7,2,2,2,2,8,2,2,1,2,1,2,2,1,1,1,3,5,4,3,6,3,2,3,10,4,2,2055,3598,3932,1450,161,1289,3236,1469
5843,2,4,6,66,5,4,5,2,49,6,5,3,5,2,2,4,3,100,2,2,1,1,1,2,2,1,1,1,4,5,4,9,8,2,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
5844,2,4,5,74,4,4,2,2,52,6,5,5,6,2,2,2,2,7,2,2,2,1,1,3,2,1,1,1,2,4,4,9,7,3,2,2,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
5847,2,4,7,53,4,4,4,3,43,6,4,4,5,3,2,7,4,7,2,2,2,2,1,2,2,1,1,1,4,5,4,9,8,2,2,3,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
5849,3,4,6,63,4,5,3,3,59,6,5,6,6,2,2,5,3,6,2,2,2,2,1,2,2,1,1,1,3,5,5,4,7,3,2,3,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
5852,2,2,7,27,6,6,6,6,80,6,6,6,7,4,2,6,2,4,1,1,1,1,1,2,4,2,1,1,6,6,3,8,3,5,3,2,2,5,4,2055,3598,3932,1450,161,1289,3236,1469
5854,2,4,5,46,4,3,6,4,49,6,5,2,2,3,2,2,2,5,2,1,2,2,1,2,3,1,1,1,2,5,5,9,8,2,2,2,3,5,2,3687,2754,4249,1438,289,1149,3566,2370
5856,3,4,8,58,4,5,5,4,48,6,5,2,6,2,2,8,3,6,2,2,2,2,1,2,2,1,1,1,4,6,6,3,7,3,2,3,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
5857,2,4,5,50,5,4,5,3,66,6,5,3,7,3,2,6,4,5,2,2,2,1,1,2,2,1,1,1,2,5,6,3,3,5,2,2,9,2,2,3687,2754,4249,1438,289,1149,3566,2370
5858,3,3,8,66,4,4,3,2,43,6,5,6,6,2,2,2,2,99,2,2,2,2,1,2,2,1,1,1,3,4,4,9,9,2,2,2,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
5859,2,4,7,65,5,4,5,2,50,6,6,6,2,2,2,100,2,6,2,2,2,2,1,2,2,1,0,1,4,4,4,9,8,2,2,3,3,2,2,2206,2286,3943,1332,197,1134,3669,1107
5860,2,4,7,73,5,5,2,2,55,6,5,6,7,2,2,2,2,7,2,2,2,1,1,2,2,1,1,1,2,5,4,4,9,2,2,2,5,2,2,3687,2754,4249,1438,289,1149,3566,2370
5861,2,4,5,54,4,3,5,2,56,5,5,5,6,2,2,100,100,100,2,1,2,1,1,2,2,9,1,1,2,4,3,9,7,3,2,3,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
5862,2,4,8,89,2,6,2,2,86,6,6,6,7,2,2,100,100,7,2,2,2,2,1,2,2,1,1,1,2,5,4,9,9,2,2,3,8,2,2,3687,2754,4249,1438,289,1149,3566,2370
5864,2,4,7,73,5,5,3,2,58,6,5,6,5,2,2,7,3,7,2,1,2,1,1,4,2,1,1,1,4,5,6,2,9,2,2,2,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
5865,2,4,5,52,3,3,3,4,43,4,4,3,4,3,2,100,100,4,1,1,1,1,1,2,3,2,1,1,0,5,5,8,7,3,3,3,6,2,2,1545,2558,4092,1413,197,1216,3444,1143
5866,2,4,8,63,6,5,3,3,57,6,6,6,6,2,2,2,100,7,1,1,1,1,1,2,2,1,1,1,3,5,5,9,7,3,2,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
5868,2,4,4,63,5,5,2,3,55,6,5,2,7,2,2,8,100,100,2,2,2,1,1,2,2,1,1,1,2,4,4,3,5,4,2,3,10,4,2,3687,2754,4249,1438,289,1149,3566,2370
5871,2,4,8,73,4,6,2,2,74,6,5,6,7,2,2,7,4,5,2,2,2,1,1,2,2,1,1,1,4,6,4,3,3,5,2,3,8,2,2,2055,3598,3932,1450,161,1289,3236,1469
5872,3,4,7,76,4,6,2,2,57,6,6,6,7,2,2,0,0,100,2,2,2,2,1,2,2,1,1,1,3,5,4,9,8,2,2,3,9,2,2,2206,2286,3943,1332,197,1134,3669,1107
5873,3,4,7,76,5,5,2,2,49,6,5,6,6,2,2,2,2,8,2,1,1,2,1,2,2,1,1,1,4,5,3,9,9,2,2,3,5,2,2,1545,2558,4092,1413,197,1216,3444,1143
5874,3,3,6,48,3,4,6,2,44,6,4,4,3,3,2,5,3,4,2,1,1,1,1,2,2,1,1,1,4,3,3,9,7,3,2,3,3,2,2,2206,2286,3943,1332,197,1134,3669,1107
5876,2,2,8,36,6,2,6,2,70,6,6,6,6,2,2,100,100,2,1,1,1,1,1,3,2,1,1,1,2,5,4,4,4,4,2,3,2,5,2,1545,2558,4092,1413,197,1216,3444,1143
5880,2,4,5,58,5,4,3,4,48,6,5,4,5,2,2,5,2,7,2,1,2,1,1,2,2,1,1,1,2,5,6,9,9,2,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
5881,2,4,8,52,4,4,4,2,47,6,4,6,5,2,2,6,100,100,1,1,1,1,1,2,2,1,1,1,4,5,3,3,4,4,2,3,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
5882,3,4,5,61,4,3,4,2,48,6,6,5,6,3,2,2,2,6,2,1,2,2,1,2,2,1,1,1,5,3,2,9,8,3,2,3,4,2,2,1545,2558,4092,1413,197,1216,3444,1143
5883,3,4,7,70,5,5,3,2,54,6,5,6,7,2,2,2,2,7,2,2,2,2,1,3,2,1,1,1,3,4,6,9,9,2,2,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
5884,2,4,8,87,6,6,2,2,55,6,6,6,7,2,2,8,4,8,2,2,2,1,1,2,2,1,1,1,4,5,6,3,3,5,2,3,10,2,2,3687,2754,4249,1438,289,1149,3566,2370
5885,2,4,8,87,6,6,2,2,86,6,6,6,7,2,2,8,3,8,2,2,2,1,1,2,2,1,1,1,4,6,6,3,3,5,4,2,10,2,2,1545,2558,4092,1413,197,1216,3444,1143
5887,2,4,6,55,3,4,4,3,35,6,2,4,3,2,2,99,2,99,2,1,2,2,1,2,2,1,1,1,4,3,2,9,9,2,2,2,4,2,2,2206,2286,3943,1332,197,1134,3669,1107
5889,3,4,7,63,4,5,5,2,59,6,6,6,5,2,2,2,2,8,2,1,2,2,1,3,2,1,1,1,3,4,4,9,9,2,2,2,4,2,2,2206,2286,3943,1332,197,1134,3669,1107
5890,3,3,7,79,6,5,2,2,54,6,6,6,6,2,2,100,100,6,2,1,2,1,1,2,2,1,1,1,3,4,3,9,9,2,2,3,3,2,2,2206,2286,3943,1332,197,1134,3669,1107
5891,2,3,3,37,3,2,6,3,55,6,4,2,7,3,2,3,2,4,2,1,1,1,1,2,2,1,1,1,2,4,4,9,9,2,2,3,5,3,3,1545,2558,4092,1413,197,1216,3444,1143
5892,2,4,6,61,5,3,3,3,56,5,6,6,5,2,2,2,2,8,2,2,1,1,1,2,2,1,1,1,3,4,3,9,9,2,2,2,4,2,2,3687,2754,4249,1438,289,1149,3566,2370
5894,3,4,7,61,4,5,3,3,54,6,4,6,5,2,2,4,3,6,2,1,2,2,1,2,2,1,1,1,3,5,6,9,7,3,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
5895,3,4,7,51,2,4,4,2,52,6,5,3,4,2,2,6,2,4,2,2,2,2,1,2,2,1,1,1,4,4,4,9,7,3,2,2,5,2,2,2206,2286,3943,1332,197,1134,3669,1107
5896,2,4,6,56,5,5,5,3,55,6,5,6,7,2,2,100,99,100,2,2,2,1,1,2,2,1,1,1,3,5,4,5,5,4,4,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
5898,2,4,5,57,5,4,5,3,42,6,5,6,7,2,2,5,100,100,2,2,2,2,1,2,2,1,1,1,3,4,4,3,5,3,2,3,7,2,2,3687,2754,4249,1438,289,1149,3566,2370
5899,2,2,5,58,3,4,3,2,51,6,4,6,3,2,2,2,2,8,2,1,2,1,1,2,2,1,1,1,3,5,6,9,9,2,2,3,2,5,2,2055,3598,3932,1450,161,1289,3236,1469
5900,2,4,6,70,3,4,2,2,82,6,6,6,6,2,2,5,3,100,2,1,1,1,1,2,2,1,1,1,2,5,5,4,7,3,3,3,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
5901,3,4,6,68,5,5,2,2,49,6,5,6,6,2,2,5,2,5,2,2,2,1,1,3,2,1,1,1,5,4,5,9,7,3,2,2,8,2,2,1545,2558,4092,1413,197,1216,3444,1143
5902,2,4,6,62,5,4,5,2,56,6,5,6,5,2,2,3,0,5,1,1,2,1,1,3,2,1,1,1,3,5,5,2,7,3,2,3,7,2,2,3687,2754,4249,1438,289,1149,3566,2370
5905,3,4,5,56,4,4,4,3,43,6,4,3,4,2,2,100,2,5,2,1,2,1,1,2,2,1,1,1,2,3,3,9,7,3,2,3,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
5906,2,3,6,63,3,3,3,2,36,6,5,6,5,2,2,100,100,100,2,1,1,2,1,2,2,1,1,1,2,5,3,9,7,3,2,2,3,2,2,2055,3598,3932,1450,161,1289,3236,1469
5907,2,4,8,57,2,4,4,2,44,6,4,2,2,3,2,7,3,4,1,2,2,1,1,2,2,1,1,1,4,5,6,3,3,5,2,3,7,2,2,2206,2286,3943,1332,197,1134,3669,1107
5908,2,4,8,77,5,6,2,2,82,6,6,6,7,2,2,6,3,100,2,1,2,2,1,4,2,1,1,1,2,6,4,3,2,5,5,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
5909,2,4,4,50,4,4,4,2,41,6,5,6,6,3,2,2,100,4,2,1,2,2,1,3,2,1,1,1,2,3,2,9,9,2,2,2,6,2,2,2055,3598,3932,1450,161,1289,3236,1469
5910,2,4,7,67,5,6,3,2,58,6,6,6,6,2,2,2,2,8,2,2,2,2,1,3,2,1,1,1,4,5,6,9,9,2,2,3,9,2,2,1545,2558,4092,1413,197,1216,3444,1143
5911,2,4,7,58,2,4,4,2,46,6,5,2,4,2,2,4,3,4,2,2,2,2,1,3,2,1,1,1,3,3,3,9,9,2,2,2,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
5913,2,4,5,54,6,4,4,3,43,6,5,6,7,2,2,6,3,6,2,1,2,2,1,2,2,1,1,1,4,2,4,9,9,2,2,2,3,2,2,1545,2558,4092,1413,197,1216,3444,1143
5916,2,3,5,49,2,3,3,3,41,5,4,6,3,3,2,100,100,100,2,2,2,1,1,2,2,1,1,1,2,5,3,9,9,2,2,3,2,2,2,1545,2558,4092,1413,197,1216,3444,1143
5917,3,4,5,46,4,4,5,4,42,5,5,4,6,3,2,2,2,6,2,2,2,2,1,2,2,1,1,1,5,5,5,8,7,3,4,2,7,2,2,1545,2558,4092,1413,197,1216,3444,1143
5918,2,4,7,79,4,5,2,2,57,6,6,6,7,2,2,2,2,7,2,2,2,2,1,2,2,1,1,1,3,6,6,9,8,3,2,3,8,2,2,2206,2286,3943,1332,197,1134,3669,1107
5919,2,4,8,54,2,3,4,3,39,5,4,4,5,3,2,2,2,100,2,1,1,1,1,2,2,1,1,1,5,4,3,3,7,3,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
5920,2,4,7,62,5,4,4,3,42,6,5,6,6,2,2,7,3,7,2,2,2,2,1,2,2,1,1,1,3,5,5,3,4,4,2,2,9,2,2,2055,3598,3932,1450,161,1289,3236,1469
